"Id","OwnerId","IsDeleted","Name","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c"
"a1WWD000002aEuY2AU","005al00000RVcKvAAL","false","NcinoAuto2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsc2AG","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZMu2AO","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZMv2AO","005al00000RVcKvAAL","false","newJob001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFth2AG","005al00000RVcKvAAL","false","a1WWD000002VbAQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuE2AW","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZMw2AO","005al00000RVcKvAAL","false","Budgets-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZMx2AO","005al00000RVcKvAAL","false","New Budgets 01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtF2AW","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFt32AG","005al00000RVcKvAAL","false","a1WWD000002VOzO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsm2AG","005al00000RVcKvAAL","false","LLC BI  Budget 010-6b5a1e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZMz2AO","005al00000RVcKvAAL","false","Budgets-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN02AO","005al00000RVcKvAAL","false","Budgets-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN12AO","005al00000RVcKvAAL","false","A budget 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsi2AG","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtj2AG","005al00000RVcKvAAL","false","a1WWD000002VbAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjh2AC","005al00000RVcKvAAL","false","RS budget 79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsY2AW","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtU2AW","005al00000RVcKvAAL","false","a1WWD000002Vb0Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN22AO","005al00000RVcKvAAL","false","Intake budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002aEua2AE","005al00000RVcKvAAL","false","NCinoKiwi2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsa2AG","005al00000RVcKvAAL","false","New Budgets8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsb2AG","005al00000RVcKvAAL","false","New Budgets 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002aEuZ2AU","005al00000RVcKvAAL","false","NcinoKiwi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN32AO","005al00000RVcKvAAL","false","semi annual budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN42AO","005al00000RVcKvAAL","false","Budgets-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuH2AW","005al00000RVcKvAAL","false","a1WWD000002VhFk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuI2AW","005al00000RVcKvAAL","false","a1WWD000002VhFl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsz2AG","005al00000RVcKvAAL","false","a1WWD000002VOhf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuC2AW","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjo2AC","005al00000RVcKvAAL","false","commit 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtH2AW","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN52AO","005al00000RVcKvAAL","false","AA budget 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSUu2AM","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN62AO","005al00000RVcKvAAL","false","overall budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjm2AC","005al00000RVcKvAAL","false","Budget-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtS2AW","005al00000RVcKvAAL","false","a1WWD000002Vb0X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZN72AO","005al00000RVcKvAAL","false","AA budget 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsW2AW","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFte2AG","005al00000RVcKvAAL","false","a1WWD000002VbAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNA2A4","005al00000RVcKvAAL","false","Security budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtd2AG","005al00000RVcKvAAL","false","a1WWD000002VbAM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu22AG","005al00000RVcKvAAL","false","a1WWD000002VhE3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsU2AW","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtI2AW","005al00000RVcKvAAL","false","a1WWD000002Vayv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuD2AW","005al00000RVcKvAAL","false","a1WWD000002VhFg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNC2A4","005al00000RVcKvAAL","false","Programming Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuJ2AW","005al00000RVcKvAAL","false","a1WWD000002VhFm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtC2AW","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZND2A4","005al00000RVcKvAAL","false","Hello","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu52AG","005al00000RVcKvAAL","false","a1WWD000002VhE6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtp2AG","005al00000RVcKvAAL","false","a1WWD000002VbDU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNE2A4","005al00000RVcKvAAL","false","test1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFt92AG","005al00000RVcKvAAL","false","a1WWD000002VOzU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtf2AG","005al00000RVcKvAAL","false","a1WWD000002VbAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtr2AG","005al00000RVcKvAAL","false","a1WWD000002VbDW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNG2A4","005al00000RVcKvAAL","false","AA budget 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtn2AG","005al00000RVcKvAAL","false","a1WWD000002VbDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsT2AW","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtt2AG","005al00000RVcKvAAL","false","a1WWD000002VbDY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtk2AG","005al00000RVcKvAAL","false","a1WWD000002VbAT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixji2AC","005al00000RVcKvAAL","false","test 101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFt42AG","005al00000RVcKvAAL","false","a1WWD000002VOzP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNK2A4","005al00000RVcKvAAL","false","TravelBudget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsS2AW","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNL2A4","005al00000RVcKvAAL","false","AA budget 4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixju2AC","005al00000RVcKvAAL","false","RS budget 4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNM2A4","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtG2AW","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template Update","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu02AG","005al00000RVcKvAAL","false","a1WWD000002VhE1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNN2A4","005al00000RVcKvAAL","false","annual budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNO2A4","005al00000RVcKvAAL","false","Test User Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtv2AG","005al00000RVcKvAAL","false","a1WWD000002VbDa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjl2AC","005al00000RVcKvAAL","false","Budget-2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsf2AG","005al00000RVcKvAAL","false","LLC BI  Budget 003-95ae78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu42AG","005al00000RVcKvAAL","false","a1WWD000002VhE5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFti2AG","005al00000RVcKvAAL","false","a1WWD000002VbAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtN2AW","005al00000RVcKvAAL","false","a1WWD000002Vaz0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu92AG","005al00000RVcKvAAL","false","a1WWD000002VhEA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtX2AW","005al00000RVcKvAAL","false","a1WWD000002Vb0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNQ2A4","005al00000RVcKvAAL","false","RS budget 12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjj2AC","005al00000RVcKvAAL","false","new 102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsX2AW","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtE2AW","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template Update","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjk2AC","005al00000RVcKvAAL","false","Budget-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuA2AW","005al00000RVcKvAAL","false","a1WWD000002VhFd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNR2A4","005al00000RVcKvAAL","false","semi annual budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjw2AC","005al00000RVcKvAAL","false","RS budget 6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNS2A4","005al00000RVcKvAAL","false","TrainingBudget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNT2A4","005al00000RVcKvAAL","false","RS budget `1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNU2A4","005al00000RVcKvAAL","false","Product budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtu2AG","005al00000RVcKvAAL","false","a1WWD000002VbDZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu82AG","005al00000RVcKvAAL","false","a1WWD000002VhE9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNV2A4","005al00000RVcKvAAL","false","New Budgets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNW2A4","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template - Update01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu32AG","005al00000RVcKvAAL","false","a1WWD000002VhE4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNX2A4","005al00000RVcKvAAL","false","Sales budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu72AG","005al00000RVcKvAAL","false","a1WWD000002VhE8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtc2AG","005al00000RVcKvAAL","false","a1WWD000002VbAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNY2A4","005al00000RVcKvAAL","false","Revenue Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNZ2A4","005al00000RVcKvAAL","false","new annual budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFuB2AW","005al00000RVcKvAAL","false","a1WWD000002VhFe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjs2AC","005al00000RVcKvAAL","false","RS budget 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNb2AO","005al00000RVcKvAAL","false","Budgets-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFto2AG","005al00000RVcKvAAL","false","a1WWD000002VbDT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNc2AO","005al00000RVcKvAAL","false","Sreekar StartUp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjp2AC","005al00000RVcKvAAL","false","commit2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002Ixjg2AC","005al00000RVcKvAAL","false","RS budget 98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFsV2AW","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002aEub2AE","005al00000RVcKvAAL","false","New Budgets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtl2AG","005al00000RVcKvAAL","false","a1WWD000002VbAU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFt72AG","005al00000RVcKvAAL","false","a1WWD000002VOzS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFu12AG","005al00000RVcKvAAL","false","a1WWD000002VhE2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002WFtb2AG","005al00000RVcKvAAL","false","a1WWD000002Vb0g","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNd2AO","005al00000RVcKvAAL","false","Construction of Warehouse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002AZNe2AO","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002V3DR2A0","005al00000RVcKvAAL","false","Mixed-Use Property Renovation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002GMWT2A4","005al00000RVcKvAAL","false","Commercial Renovation Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002GMWV2A4","005al00000RVcKvAAL","false","Warehouse Expansion Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002GMWX2A4","005al00000RVcKvAAL","false","Office Tenant Improvement Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSS2A2","005al00000RVcKvAAL","false","Commercial Construction Budget - Phase 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSh2AM","005al00000RVcKvAAL","false","Maple Ridge Subdivision Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSb2AM","005al00000RVcKvAAL","false","Industrial Warehouse Expansion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSX2A2","005al00000RVcKvAAL","false","Riverfront Mixed-Use Project Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSZ2A2","005al00000RVcKvAAL","false","Healthcare Facility Renovation Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSST2A2","005al00000RVcKvAAL","false","Retail Strip Center Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002GJK52AO","005al00000RVcKvAAL","false","Commercial Construction Budget - Phase 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSc2AM","005al00000RVcKvAAL","false","Courtyard Hotel - Airport District","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSi2AM","005al00000RVcKvAAL","false","Senior Living Facility Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSg2AM","005al00000RVcKvAAL","false","Self-Storage Facility Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSU2A2","005al00000RVcKvAAL","false","Oakwood Apartments - Phase A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSa2AM","005al00000RVcKvAAL","false","Solar Farm Infrastructure Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSY2A2","005al00000RVcKvAAL","false","Office Building TI Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSQ2A2","005al00000RVcKvAAL","false","Student Housing Development Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSP2A2","005al00000RVcKvAAL","false","Restaurant Build-Out Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSe2AM","005al00000RVcKvAAL","false","Willowbrook Affordable Housing Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSUQ2A2","005al00000RVcKvAAL","false","Cedar Brook Townhomes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSUM2A2","005al00000RVcKvAAL","false","Eastgate Distribution Center","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSu2AM","005al00000RVcKvAAL","false","Greenfield Retail Center Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSTO2A2","005al00000RVcKvAAL","false","Greenfield Subdivision Phase 2 Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSUN2A2","005al00000RVcKvAAL","false","Grandview Plaza Renovation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSx2AM","005al00000RVcKvAAL","false","Heritage Lofts Rehab Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSTP2A2","005al00000RVcKvAAL","false","Harbor View Hotel Renovation Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bST92AM","005al00000RVcKvAAL","false","Harbor View Office Park Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1WWD000002bSSy2AM","005al00000RVcKvAAL","false","Maple Street Townhomes Budget","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
